City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
297,Zunyi,27.6867,106.9072,68.9,90,97,6.02,CN,2022-04-28 01:39:35
298,Coari,-4.085,-63.1414,74.39,96,100,1.92,BR,2022-04-28 01:39:35
299,Silifke,36.3778,33.9344,67.08,36,20,4.25,TR,2022-04-28 01:39:36
300,Hualmay,-11.0964,-77.6139,66.36,89,100,7.29,PE,2022-04-28 01:39:36
301,Wagar,16.1525,36.2032,83.37,7,7,9.71,SD,2022-04-28 01:39:37
302,Deneysville,-26.8908,28.0971,45.72,51,0,2.91,ZA,2022-04-28 01:39:37
303,Isabela,6.7085,121.9711,80.65,87,100,2.75,PH,2022-04-28 01:39:37
304,Ilulissat,69.2167,-51.1,32.02,86,100,0.0,GL,2022-04-28 01:39:38
305,Japura,-0.3167,102.35,80.37,89,100,2.19,ID,2022-04-28 01:39:38
306,Olga,43.7444,135.2892,54.09,27,100,8.59,RU,2022-04-28 01:39:39
307,Fort Nelson,58.8053,-122.7002,33.39,93,100,9.22,CA,2022-04-28 01:39:39
308,Minot,48.2325,-101.2963,43.02,70,0,12.66,US,2022-04-28 01:39:40
309,Dosso,13.049,3.1937,85.01,16,100,2.37,NE,2022-04-28 01:39:40
310,Hobyo,5.3505,48.5268,83.01,75,29,7.74,SO,2022-04-28 01:39:41
311,Nishihara,26.1842,127.7558,82.45,80,75,14.97,JP,2022-04-28 01:39:41
312,Vozhega,60.4725,40.2213,19.62,90,81,2.24,RU,2022-04-28 01:39:41
313,Oxford,51.7522,-1.256,43.77,85,14,5.06,GB,2022-04-28 01:36:55
314,Buala,-8.145,159.5921,86.05,67,18,3.22,SB,2022-04-28 01:39:42
315,Miahuatlan,18.5667,-97.4333,59.43,71,16,9.04,MX,2022-04-28 01:39:42
316,Cornwall,45.0181,-74.7281,37.78,65,100,10.36,CA,2022-04-28 01:39:43
317,Skelleftea,64.7507,20.9528,25.16,61,77,3.44,SE,2022-04-28 01:39:43
318,Sao Filipe,14.8961,-24.4956,71.38,70,5,8.77,CV,2022-04-28 01:39:44
319,Tomatlan,19.9333,-105.25,75.36,68,0,4.68,MX,2022-04-28 01:39:44
320,Reconquista,-29.15,-59.65,64.8,79,44,6.08,AR,2022-04-28 01:39:44
321,Manali,13.1667,80.2667,84.29,90,9,12.19,IN,2022-04-28 01:39:45
322,Iracoubo,5.4802,-53.2011,78.44,88,100,7.52,GF,2022-04-28 01:39:45
323,Burdur,37.7203,30.2908,43.5,87,0,0.0,TR,2022-04-28 01:39:46
324,Road Town,18.4167,-64.6167,75.29,60,40,8.05,VG,2022-04-28 01:39:46
325,Conceicao Da Barra,-18.5933,-39.7322,74.21,87,0,4.56,BR,2022-04-28 01:39:46
326,Anori,-3.7728,-61.6442,73.83,97,100,2.1,BR,2022-04-28 01:39:47
327,Yarmouth,41.7057,-70.2286,50.14,61,20,23.0,US,2022-04-28 01:39:47
328,Qiqihar,47.3408,123.9672,52.93,14,0,8.66,CN,2022-04-28 01:39:48
329,Severo-Kurilsk,50.6789,156.125,33.6,84,74,23.62,RU,2022-04-28 01:38:58
330,Chokwe,-24.5333,32.9833,60.17,95,0,5.59,MZ,2022-04-28 01:39:48
331,Shouguang,36.88,118.7375,58.12,38,100,15.99,CN,2022-04-28 01:39:49
332,Lovozero,68.005,35.0117,19.85,84,65,11.1,RU,2022-04-28 01:39:49
333,Port Said,31.2565,32.2841,66.51,66,0,6.67,EG,2022-04-28 01:39:50
334,Marstal,54.8562,10.5173,40.91,86,18,5.55,DK,2022-04-28 01:39:50
335,Port Blair,11.6667,92.75,82.44,89,40,2.3,IN,2022-04-28 01:39:50
336,Samfya,-11.3649,29.5565,63.28,86,100,11.36,ZM,2022-04-28 01:39:51
337,Whitley Bay,55.0397,-1.4471,43.2,75,100,2.3,GB,2022-04-28 01:39:51
338,Kununurra,-15.7667,128.7333,91.38,43,99,5.75,AU,2022-04-28 01:39:52
339,Novyy Urengoy,66.0833,76.6333,18.01,90,60,5.53,RU,2022-04-28 01:38:58
340,Patacamaya,-17.2333,-67.9167,48.11,73,3,4.25,BO,2022-04-28 01:39:52
341,Honiara,-9.4333,159.95,85.69,72,95,4.88,SB,2022-04-28 01:39:53
342,Zabaykalsk,49.6333,117.3167,47.07,23,45,14.7,RU,2022-04-28 01:39:53
343,Guerrero Negro,27.9769,-114.0611,61.61,79,0,17.69,MX,2022-04-28 01:39:53
344,Mzimba,-11.9,33.6,60.93,95,100,10.76,MW,2022-04-28 01:39:54
345,Zhengjiatun,43.5064,123.5064,60.03,13,100,10.65,CN,2022-04-28 01:39:54
346,Namtsy,62.7161,129.6658,30.27,74,21,8.05,RU,2022-04-28 01:39:55
347,Tucuman,-26.8241,-65.2226,59.0,82,75,6.91,AR,2022-04-28 01:39:55
348,Copala,16.65,-98.9833,81.09,67,0,3.94,MX,2022-04-28 01:39:56
349,Las Palmas,28.4204,-14.0131,61.59,72,20,20.71,ES,2022-04-28 01:39:56
350,Nouadhibou,20.931,-17.0347,64.62,81,0,23.15,MR,2022-04-28 01:39:57
351,San Martin,-33.081,-68.4681,61.34,25,2,9.44,AR,2022-04-28 01:39:57
352,Adre,13.4667,22.2,80.01,43,82,3.02,TD,2022-04-28 01:39:58
353,Hamilton,39.1834,-84.5333,56.25,58,20,6.91,US,2022-04-28 01:39:58
354,Skibotn,69.3913,20.2679,23.54,88,100,6.71,NO,2022-04-28 01:39:58
355,Inirida,3.8653,-67.9239,72.05,93,32,1.95,CO,2022-04-28 01:39:59
356,Liuzhou,24.3126,109.3892,80.1,77,93,10.63,CN,2022-04-28 01:39:59
357,Saint-Georges,12.0564,-61.7485,78.48,89,40,0.0,GD,2022-04-28 01:39:01
358,Hay River,60.8156,-115.7999,39.16,60,75,4.61,CA,2022-04-28 01:39:05
359,Kipushi,-11.7667,27.2333,55.4,97,22,4.47,CD,2022-04-28 01:40:00
360,Machhiwara,30.9147,76.1983,88.57,13,0,2.95,IN,2022-04-28 01:40:01
361,Ler,8.3018,30.1418,81.16,57,100,8.3,SS,2022-04-28 01:40:01
362,San Ignacio,17.1561,-89.0714,73.54,100,75,0.0,BZ,2022-04-28 01:40:02
363,Lavrentiya,65.5833,-171.0,28.51,81,6,4.12,RU,2022-04-28 01:40:02
364,Klyuchi,52.2667,79.1667,55.65,46,100,6.22,RU,2022-04-28 01:40:03
365,Thompson,55.7435,-97.8558,42.96,28,20,8.05,CA,2022-04-28 01:40:03
366,Manggar,-2.8833,108.2667,82.92,76,99,8.68,ID,2022-04-28 01:40:04
367,Kuytun,54.3419,101.5036,40.12,42,0,4.9,RU,2022-04-28 01:40:04
368,Westport,41.1415,-73.3579,45.75,52,0,20.71,US,2022-04-28 01:35:13
369,Sembe,1.6481,14.5806,69.62,98,81,1.23,CG,2022-04-28 01:40:05
370,Moussoro,13.6408,16.4901,85.12,40,100,8.12,TD,2022-04-28 01:40:06
371,Cayenne,4.9333,-52.3333,82.09,1,100,2.3,GF,2022-04-28 01:38:33
372,Kilgore,32.3863,-94.8758,72.23,59,0,3.44,US,2022-04-28 01:40:07
373,Miraflores,19.2167,-98.8083,58.03,58,93,2.24,MX,2022-04-28 01:40:08
374,Palauig,15.435,119.9045,86.86,64,100,3.67,PH,2022-04-28 01:40:09
375,Biltine,14.5333,20.9167,84.81,44,70,10.96,TD,2022-04-28 01:40:09
376,Hope,33.6671,-93.5916,68.05,64,25,6.08,US,2022-04-28 01:40:10
377,Ponta Do Sol,32.6667,-17.1,61.43,73,52,5.01,PT,2022-04-28 01:40:10
378,Bardiyah,31.7561,25.0865,63.72,64,18,4.94,LY,2022-04-28 01:40:10
379,Miramar,25.9873,-80.2323,78.82,72,0,6.91,US,2022-04-28 01:40:11
380,Hovd,48.0056,91.6419,39.15,47,18,2.26,MN,2022-04-28 01:39:00
381,Barra Do Garcas,-15.89,-52.2567,71.29,64,0,1.48,BR,2022-04-28 01:40:11
382,Bom Jardim,-7.7958,-35.5872,69.91,94,100,3.53,BR,2022-04-28 01:40:12
383,Natal,-5.795,-35.2094,77.65,94,75,4.61,BR,2022-04-28 01:39:09
384,Sananduva,-27.9497,-51.8067,66.13,92,96,4.43,BR,2022-04-28 01:40:12
385,Providencia,28.7167,-111.5833,87.21,31,0,9.01,MX,2022-04-28 01:40:13
386,Sinjar,36.3209,41.8754,64.96,58,96,2.71,IQ,2022-04-28 01:40:13
387,Vila Velha,-20.3297,-40.2925,75.94,90,0,3.44,BR,2022-04-28 01:40:14
388,Andenes,69.3143,16.1194,28.38,69,75,21.85,NO,2022-04-28 01:40:14
389,Kiunga,-6.1219,141.2906,88.66,61,88,3.31,PG,2022-04-28 01:40:15
390,Arman,59.7,150.1667,37.02,55,100,17.18,RU,2022-04-28 01:40:15
391,Vereshchagino,58.0789,54.6557,49.17,96,98,9.95,RU,2022-04-28 01:40:15
392,Samarai,-10.6167,150.6667,83.86,73,12,4.65,PG,2022-04-28 01:40:16
393,Ambon,-3.6954,128.1814,86.14,74,20,2.3,ID,2022-04-28 01:39:15
394,Seymchan,62.8833,152.4333,25.2,75,100,18.3,RU,2022-04-28 01:40:17
395,Puerto Baquerizo Moreno,-0.9,-89.6,72.09,87,4,6.98,EC,2022-04-28 01:40:09
396,Windham,41.8334,-72.0001,44.65,52,0,11.5,US,2022-04-28 01:40:17
397,Beloha,-25.1667,45.05,64.69,82,64,6.35,MG,2022-04-28 01:40:17
398,Saint-Augustin,51.226,-58.6502,34.12,99,100,7.52,CA,2022-04-28 01:40:18
399,Tupik,54.4253,119.9327,42.13,28,100,0.81,RU,2022-04-28 01:40:18
400,San-Pedro,4.7485,-6.6363,79.59,84,100,3.4,CI,2022-04-28 01:40:19
401,Faya,18.3851,42.4509,57.31,40,0,4.63,SA,2022-04-28 01:40:19
402,Olafsvik,64.8945,-23.7142,43.0,73,46,2.82,IS,2022-04-28 01:40:20
403,Yar-Sale,66.8333,70.8333,15.87,80,82,6.8,RU,2022-04-28 01:40:20
404,Broome,42.2506,-75.833,35.85,76,100,9.22,US,2022-04-28 01:40:21
405,Anloga,5.7947,0.8973,78.73,85,100,17.22,GH,2022-04-28 01:40:21
406,Najran,17.4924,44.1277,72.25,42,1,4.72,SA,2022-04-28 01:40:21
407,Palu,-0.8917,119.8707,89.91,56,90,2.33,ID,2022-04-28 01:40:22
408,Boende,-0.2167,20.8667,69.49,98,71,0.43,CD,2022-04-28 01:40:22
409,San Ramon,37.7799,-121.978,63.37,61,0,13.8,US,2022-04-28 01:40:02
410,Channel-Port Aux Basques,47.5702,-59.1367,37.56,95,100,11.88,CA,2022-04-28 01:40:23
411,Lincoln,40.8,-96.667,75.27,47,0,18.41,US,2022-04-28 01:36:49
412,Broken Hill,-31.95,141.4333,62.31,88,80,6.91,AU,2022-04-28 01:40:24
413,Ust-Nera,64.5667,143.2,21.16,76,100,6.02,RU,2022-04-28 01:40:24
414,Petropavlovsk-Kamchatskiy,53.0452,158.6483,37.99,75,75,8.95,RU,2022-04-28 01:40:25
415,Samana,19.2056,-69.3369,70.95,71,13,7.11,DO,2022-04-28 01:40:25
416,Phuket,8.0,98.25,89.1,79,40,8.05,TH,2022-04-28 01:40:25
417,Puerto Madryn,-42.7692,-65.0385,43.7,64,100,23.44,AR,2022-04-28 01:40:26
418,Nanortalik,60.1432,-45.2371,38.16,94,100,9.55,GL,2022-04-28 01:40:26
419,San Cristobal,7.7669,-72.225,71.78,97,89,1.28,VE,2022-04-28 01:40:27
420,Raudeberg,61.9875,5.1352,41.67,93,100,13.73,NO,2022-04-28 01:40:27
421,Port Hardy,50.6996,-127.4199,48.38,76,75,10.36,CA,2022-04-28 01:40:28
422,Lasa,46.6166,10.7002,41.36,73,0,3.13,IT,2022-04-28 01:40:28
423,Lao Cai,22.4833,103.95,88.93,57,22,2.77,VN,2022-04-28 01:40:29
424,Stornoway,58.2093,-6.3865,35.56,93,20,0.0,GB,2022-04-28 01:40:29
425,Along,28.1667,94.7667,76.73,57,100,0.6,IN,2022-04-28 01:40:30
426,Mount Isa,-20.7333,139.5,85.77,48,62,6.91,AU,2022-04-28 01:39:05
427,Nantucket,41.2835,-70.0995,51.85,55,5,31.38,US,2022-04-28 01:40:16
428,Rocha,-34.4833,-54.3333,52.03,91,0,1.23,UY,2022-04-28 01:40:31
429,Bilma,18.6853,12.9164,85.66,11,0,8.21,NE,2022-04-28 01:40:31
430,Jarabacoa,19.1218,-70.6422,67.28,93,94,2.21,DO,2022-04-28 01:40:31
431,Guiren,33.6697,118.1889,60.55,44,97,11.86,CN,2022-04-28 01:40:32
432,Moindou,-21.6924,165.677,77.68,62,100,6.08,NC,2022-04-28 01:40:32
433,Scottsbluff,41.8666,-103.6672,66.43,35,0,21.85,US,2022-04-28 01:40:33
434,Dudinka,69.4058,86.1778,31.62,93,99,10.49,RU,2022-04-28 01:40:33
435,Besleney,44.2405,41.7387,56.03,92,100,2.44,RU,2022-04-28 01:40:33
436,Jiangyou,31.7667,104.7167,69.12,72,61,5.44,CN,2022-04-28 01:40:34
437,Moerai,-22.4333,-151.3333,79.81,77,11,14.7,PF,2022-04-28 01:40:34
438,Lazaro Cardenas,17.9583,-102.2,77.95,70,0,7.09,MX,2022-04-28 01:40:35
439,Sedan,49.6667,5.0,43.0,86,4,6.22,FR,2022-04-28 01:40:35
440,Dakar,14.6937,-17.4441,68.88,85,6,16.62,SN,2022-04-28 01:40:11
441,Bengbu,32.9408,117.3608,61.63,52,55,13.89,CN,2022-04-28 01:40:36
442,Shimoda,34.6667,138.95,61.16,68,100,19.75,JP,2022-04-28 01:40:36
443,Dongying,37.4564,118.4856,52.72,64,100,14.0,CN,2022-04-28 01:40:37
444,Medea,36.2642,2.7539,50.41,97,100,4.54,DZ,2022-04-28 01:40:37
445,Tornio,65.8481,24.1466,24.82,84,35,6.91,FI,2022-04-28 01:40:38
446,Altamira,-3.2033,-52.2064,73.24,97,100,1.21,BR,2022-04-28 01:38:44
447,Grootfontein,-19.5667,18.1167,60.37,72,95,0.0,NA,2022-04-28 01:40:38
448,Taft,31.7471,54.2088,62.55,34,0,4.61,IR,2022-04-28 01:40:39
449,Trelew,-43.249,-65.3051,43.61,56,100,16.33,AR,2022-04-28 01:40:39
450,Ossora,59.2353,163.0719,32.9,100,100,11.81,RU,2022-04-28 01:40:39
451,Merauke,-8.4667,140.3333,85.93,66,98,8.16,ID,2022-04-28 01:40:40
452,Ahuimanu,21.4447,-157.8378,82.11,72,75,16.11,US,2022-04-28 01:40:40
453,Zaozerne,45.1582,33.2787,52.03,75,0,13.38,UA,2022-04-28 01:40:41
454,Dzerzhinskoye,56.8344,95.2283,42.48,84,100,5.75,RU,2022-04-28 01:40:41
455,Shache,38.4167,77.2406,65.55,18,9,13.73,CN,2022-04-28 01:40:42
456,Raga,8.4596,25.678,75.02,77,92,5.32,SS,2022-04-28 01:40:42
457,Port Pirie,-33.1833,138.0167,75.29,41,37,16.75,AU,2022-04-28 01:40:42
458,Dwarka,22.2394,68.9678,82.45,76,5,8.81,IN,2022-04-28 01:40:43
459,Cheremukhovo,60.3484,59.9851,40.5,95,100,1.99,RU,2022-04-28 01:40:43
460,Bonfim,3.0833,-59.95,80.42,76,100,1.81,BR,2022-04-28 01:40:44
461,Havelock,34.8791,-76.9013,64.35,70,0,5.75,US,2022-04-28 01:37:22
462,Comodoro Rivadavia,-45.8667,-67.5,44.46,45,40,13.8,AR,2022-04-28 01:40:44
463,Svetlyy,54.675,20.1347,39.96,79,100,3.13,RU,2022-04-28 01:40:45
464,Wuning,29.2589,120.2311,70.65,75,99,2.62,CN,2022-04-28 01:40:45
465,Myanaung,18.2833,95.3167,91.08,53,100,6.42,MM,2022-04-28 01:40:46
466,Victor Harbor,-35.5667,138.6167,72.0,65,85,11.92,AU,2022-04-28 01:40:46
467,Labuhan,-6.8844,112.2051,80.46,83,100,3.83,ID,2022-04-28 01:40:47
468,Perbaungan,3.5679,98.956,80.71,74,93,2.57,ID,2022-04-28 01:40:47
469,Rawson,-43.3002,-65.1023,45.46,52,100,18.19,AR,2022-04-28 01:40:48
470,Bonthe,7.5264,-12.505,80.04,84,100,4.85,SL,2022-04-28 01:40:48
471,Yamada,39.4667,141.95,56.61,44,0,5.12,JP,2022-04-28 01:40:48
472,Leh,34.1667,77.5833,42.49,53,0,4.72,IN,2022-04-28 01:40:49
473,Madisonville,37.3281,-87.4989,57.87,53,17,3.71,US,2022-04-28 01:40:49
474,Manta,-0.95,-80.7333,78.58,83,75,8.05,EC,2022-04-28 01:40:50
475,Nioro,13.35,-15.75,77.63,44,17,6.02,GM,2022-04-28 01:40:50
476,Lucelia,-21.7203,-51.0189,74.55,55,100,7.25,BR,2022-04-28 01:40:50
477,Luanda,-8.8368,13.2343,76.75,89,100,7.36,AO,2022-04-28 01:37:10
478,Marienburg,54.0359,19.0266,42.12,81,99,5.35,PL,2022-04-28 01:40:51
479,Morondava,-20.2833,44.2833,72.97,68,0,13.94,MG,2022-04-28 01:40:51
480,Sabang,5.8933,95.3214,84.34,75,98,9.71,ID,2022-04-28 01:40:52
481,Sandila,27.0833,80.5167,91.74,10,0,0.72,IN,2022-04-28 01:40:52
482,Mange,8.9167,-12.85,78.84,87,97,2.17,SL,2022-04-28 01:40:53
483,Aktash,50.3,87.7333,29.59,62,8,0.78,RU,2022-04-28 01:40:53
484,Mogadishu,2.0371,45.3438,82.13,76,85,7.78,SO,2022-04-28 01:40:54
485,Houma,29.5958,-90.7195,68.0,58,0,5.75,US,2022-04-28 01:40:54
486,Erzin,36.9559,36.2,62.58,44,100,2.37,TR,2022-04-28 01:40:54
487,Solnechnyy,50.7214,136.6319,35.42,82,48,12.8,RU,2022-04-28 01:40:55
488,Brae,60.3964,-1.353,43.7,67,100,6.55,GB,2022-04-28 01:40:55
489,Uchkent,43.1143,47.0826,62.46,72,40,4.34,RU,2022-04-28 01:40:56
490,Evensk,61.95,159.2333,35.78,91,100,23.89,RU,2022-04-28 01:40:56
491,Ifakara,-8.1333,36.6833,70.48,98,98,2.08,TZ,2022-04-28 01:40:56
492,San Rafael,-34.6177,-68.3301,49.64,44,0,21.3,AR,2022-04-28 01:40:57
493,Tessalit,20.1986,1.0114,73.71,15,0,5.68,ML,2022-04-28 01:40:57
494,Brigantine,39.4101,-74.3646,48.4,52,100,18.41,US,2022-04-28 01:40:58
495,Idukki,9.85,76.9667,74.71,83,50,1.14,IN,2022-04-28 01:40:58
496,Ulladulla,-35.35,150.4667,67.1,63,49,6.55,AU,2022-04-28 01:40:58
497,Freistadt,48.511,14.5045,41.52,92,23,4.27,AT,2022-04-28 01:40:59
498,Kita,13.0349,-9.4895,84.94,21,3,4.83,ML,2022-04-28 01:40:59
499,Dorchester,33.1002,-80.3831,62.13,64,0,0.0,US,2022-04-28 01:41:00
500,Inhambane,-23.865,35.3833,68.81,73,43,9.55,MZ,2022-04-28 01:41:00
501,Bud,39.447,-86.1758,55.42,72,84,8.63,US,2022-04-28 01:41:00
502,Vardo,70.3705,31.1107,23.0,79,96,16.96,NO,2022-04-28 01:41:01
503,Porbandar,21.6422,69.6093,81.93,75,3,10.4,IN,2022-04-28 01:41:01
504,Campos,-21.75,-41.3,70.88,94,0,3.42,BR,2022-04-28 01:41:02
505,Watertown,42.3709,-71.1828,47.55,55,100,19.57,US,2022-04-28 01:41:02
506,Scarborough,54.2797,-0.4044,44.17,78,99,1.01,GB,2022-04-28 01:40:05
507,Vostok,46.4856,135.8833,41.86,48,41,15.01,RU,2022-04-28 01:36:26
508,Lokosovo,61.1333,74.8167,44.28,99,100,8.1,RU,2022-04-28 01:41:03
509,San Carlos De Bariloche,-41.1456,-71.3082,31.75,100,75,6.91,AR,2022-04-28 01:39:51
510,Esperance,-33.8667,121.9,60.64,59,0,23.0,AU,2022-04-28 01:41:04
511,Marica,-22.9194,-42.8186,80.51,81,1,6.08,BR,2022-04-28 01:41:04
512,Juneau,58.3019,-134.4197,45.21,93,100,6.91,US,2022-04-28 01:36:07
513,Tweed,44.4751,-77.3162,37.06,63,58,7.94,CA,2022-04-28 01:41:05
514,Jinka,5.65,36.65,61.61,89,98,1.68,ET,2022-04-28 01:41:06
515,Garwa,24.1833,83.8167,91.49,12,0,0.78,IN,2022-04-28 01:41:06
516,Outjo,-20.1167,16.15,68.83,43,66,12.15,NA,2022-04-28 01:41:07
517,Port Antonio,18.18,-76.4612,78.71,84,15,6.38,JM,2022-04-28 01:41:07
518,Staryy Nadym,65.6118,72.6842,23.14,81,62,4.09,RU,2022-04-28 01:41:08
519,Guararema,-23.415,-46.035,70.36,77,14,2.08,BR,2022-04-28 01:41:08
520,Kailua,21.4022,-157.7394,82.38,79,80,3.0,US,2022-04-28 01:41:09
521,Acapulco,16.8634,-99.8901,82.22,78,0,8.05,MX,2022-04-28 01:41:09
522,Changtu,42.7788,124.0955,56.03,18,100,4.54,CN,2022-04-28 01:41:10
523,Tuatapere,-46.1333,167.6833,56.68,66,43,3.42,NZ,2022-04-28 01:41:10
524,Terney,45.0503,136.6092,50.27,33,99,10.56,RU,2022-04-28 01:41:11
525,Taoudenni,22.6783,-3.9836,79.12,16,0,8.81,ML,2022-04-28 01:41:11
526,Araouane,18.9048,-3.5265,74.08,15,0,6.29,ML,2022-04-28 01:41:12
527,Esso,55.9333,158.7,29.07,94,100,7.11,RU,2022-04-28 01:41:12
528,Asosa,10.0667,34.5333,68.34,57,99,2.48,ET,2022-04-28 01:41:13
529,Kamsack,51.5667,-101.9009,32.45,82,61,12.21,CA,2022-04-28 01:41:13
530,Tynda,55.1667,124.7167,40.24,37,64,5.06,RU,2022-04-28 01:41:14
531,Ouesso,1.6136,16.0517,69.46,97,16,1.12,CG,2022-04-28 01:41:14
532,Gweta,-20.1833,25.2333,64.35,66,0,12.91,BW,2022-04-28 01:41:15
533,Saint-Joseph,-21.3667,55.6167,71.2,76,0,1.57,RE,2022-04-28 01:41:15
534,Axim,4.8699,-2.2405,79.14,85,100,4.76,GH,2022-04-28 01:41:16
535,Lappeenranta,61.0587,28.1887,28.45,73,0,2.3,FI,2022-04-28 01:41:16
536,Yuancheng,36.652,107.7896,51.19,44,50,3.67,CN,2022-04-28 01:41:17
537,Cam Ranh,11.9214,109.1591,85.96,74,20,2.3,VN,2022-04-28 01:41:17
538,Baykit,61.67,96.37,37.31,76,100,5.23,RU,2022-04-28 01:41:18
539,San Felipe,10.3399,-68.7425,72.82,97,100,3.18,VE,2022-04-28 01:41:18
540,Gizo,-8.103,156.8419,84.78,70,98,5.01,SB,2022-04-28 01:41:19
541,Nchelenge,-9.3451,28.734,66.85,91,100,6.38,ZM,2022-04-28 01:41:19
542,Jega,12.2175,4.3792,87.71,35,100,6.91,NG,2022-04-28 01:41:20
543,College,64.8569,-147.8028,53.92,32,40,8.05,US,2022-04-28 01:41:21
544,Cariati,39.4922,16.9594,58.44,74,4,10.22,IT,2022-04-28 01:41:21
545,Ewa Beach,21.3156,-158.0072,82.35,60,75,16.11,US,2022-04-28 01:36:26
546,Awjilah,29.1081,21.2869,75.33,17,59,17.52,LY,2022-04-28 01:41:22
547,Poum,-20.2333,164.0167,76.48,75,100,21.07,NC,2022-04-28 01:41:22
548,Pemberton,50.3164,-122.8027,49.69,81,46,2.51,CA,2022-04-28 01:41:23
549,Marzuq,14.4,46.4667,70.21,55,6,6.29,YE,2022-04-28 01:41:23
550,Necochea,-38.5473,-58.7368,54.63,51,10,16.96,AR,2022-04-28 01:41:24
551,Chulumani,-16.4096,-67.5263,65.88,95,88,0.74,BO,2022-04-28 01:41:24
552,Lagdo,9.05,13.7333,77.36,68,100,3.96,CM,2022-04-28 01:41:25
553,Mutata,7.2441,-76.4356,75.0,98,100,2.06,CO,2022-04-28 01:41:25
554,Yakima,46.4665,-120.6678,57.83,45,100,6.91,US,2022-04-28 01:41:25
555,Kushiro,42.975,144.3747,56.35,21,40,17.27,JP,2022-04-28 01:40:55
556,Booue,-0.0921,11.9385,72.82,96,99,2.33,GA,2022-04-28 01:41:26
557,Fjerritslev,57.0813,9.2664,40.86,75,11,13.78,DK,2022-04-28 01:41:26
558,Chelno-Vershiny,54.4333,51.1,51.24,91,100,12.35,RU,2022-04-28 01:41:27
559,Carutapera,-1.195,-46.02,75.81,93,100,4.68,BR,2022-04-28 01:41:27
560,Taihe,30.8712,105.3845,68.92,47,100,11.39,CN,2022-04-28 01:41:28
561,Bam,29.106,58.357,73.8,32,100,2.86,IR,2022-04-28 01:41:28
562,Bondoukou,8.0333,-2.8,72.45,94,100,5.23,CI,2022-04-28 01:41:29
563,Grand Gaube,-20.0064,57.6608,73.38,85,1,4.63,MU,2022-04-28 01:41:29
564,Saint-Gabriel,46.3001,-73.3824,37.08,66,11,10.71,CA,2022-04-28 01:41:30
565,Talnakh,69.4865,88.3972,31.21,99,100,10.0,RU,2022-04-28 01:41:30
566,Ashtian,34.5217,50.0019,49.53,64,0,2.75,IR,2022-04-28 01:41:31
567,Newport,51.5877,-2.9984,45.14,70,94,10.98,GB,2022-04-28 01:41:31
568,Beidao,34.5686,105.8933,55.81,63,17,2.55,CN,2022-04-28 01:41:31
569,Narsaq,60.9167,-46.05,41.22,86,100,3.87,GL,2022-04-28 01:41:32
570,Paka,4.6374,103.4368,84.13,84,20,1.14,MY,2022-04-28 01:41:32
571,Kungurtug,50.5994,97.5228,38.59,48,22,2.93,RU,2022-04-28 01:41:33
572,Aksu,41.1231,80.2644,60.51,37,27,5.93,CN,2022-04-28 01:41:33
573,Linqing,36.8456,115.7117,48.38,76,100,15.01,CN,2022-04-28 01:41:34
